Species,SpeciesAnal,Site,TwigCodeNoPatrol,TwigArea_sum_A,TwigArea_sum_B,TwigArea_sum_C,TwigArea_sum_D,TwigHerbProp_A,TwigHerbProp_B,TwigHerbProp_C,TwigHerbProp_D,TwigHerbivory_sum_A,TwigHerbivory_sum_B,TwigHerbivory_sum_C,TwigHerbivory_sum_D
SP7,Gymnacranthera_paniculata,KAK,KAK_Gymnacranthera_paniculata_4CN1_White,670.86965,701.83872,466.73273,507.703,0.043355576,0.096989419,0.036769609,0.081545707,29.08594,68.07093,17.16158,41.401
SP7,Gymnacranthera_paniculata,KAK,KAK_Gymnacranthera_paniculata_5CN1_White,664.79115,601.01419,413.47683,316.174,0.035427893,0.108613292,0.037733408,0.024932474,23.55215,65.27813,15.60189,7.883
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_1CN1_Blue,1967.30408,1735.36236,1287.83082,672.168,0.040266775,0.018019193,0.04096799,0.006551963,79.21699,31.26983,52.75984,4.40402
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_2CN1_Blue,958.36747,906.19704,766.26839,707.693,0.035476653,0.042335793,0.034506069,0.017717428,33.99967,38.36457,26.44091,12.5385
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_3CN1_Blue,737.79623,786.5975,631.94082,671.098,0.036059672,0.023370695,0.037561065,0.006530358,26.60469,18.38333,23.73637,4.38251
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_4CN1_Blue,1130.21115,1197.86147,1159.30054,1031.942,0.037506691,0.033047887,0.037098189,0.053920666,42.39048,39.58679,43.00795,55.643
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_5CN1_Blue,867.81126,843.14975,933.99336,1108.326,0.034398079,0.076194401,0.037721392,0.116087685,29.85104,64.24329,35.23153,128.663
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_1CN1_Red,1161.84995,1273.16424,968.37558,715.793,0.030408651,0.029584588,0.034468496,0.004278066,35.33029,37.66604,33.37845,3.06221
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_2CN1_Red,1106.57574,1104.3238,801.85749,770.549,0.039968778,0.059313536,0.042577167,0.008188785,44.22848,65.50135,34.14082,6.30986
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_3CN1_Red,483.14842,544.26169,865.28034,713.113,0.03785046,0.025482833,0.038781223,0.0049188,18.28739,13.86933,33.55663,3.50766
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_4CN1_Red,1126.71945,868.05244,1212.64773,1183.603,0.044208698,0.036250517,0.042362665,0.009260707,49.8108,31.46735,51.37099,10.961
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_5CN1_Red,1325.85811,1369.14114,969.3637,648.315,0.037862845,0.055776485,0.042222718,0.001434488,50.20076,76.36588,40.92917,0.93
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_1CN1_White,1448.74094,1217.96296,711.23625,465.725,0.025313401,0.027684019,0.035103666,0.003264416,36.67256,33.71811,24.967,1.52032
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_2CN1_White,954.03823,845.98164,531.77149,487.887,0.026044585,0.032919934,0.028185922,0.029531346,24.84753,27.84966,14.98847,14.40796
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_3CN1_White,723.26042,549.81465,448.26501,463.835,0.033393753,0.029171958,0.03922722,0.059322216,24.15238,16.03917,17.58419,27.51572
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_4CN1_White,1518.33652,1367.78289,1158.98502,1194.933,0.037772213,0.026205358,0.035810851,0.053793811,57.35093,35.84324,41.50424,64.28
SP2,Pimelodendron_amboinicum,KAK,KAK_Pimelodendron_amboinicum_5CN1_White,1238.04017,1106.31713,718.21281,749.23,0.028095607,0.05097711,0.038935048,0.022499099,34.78349,56.39685,27.96365,16.857
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_1CN1_Blue,280.16114,290.76781,913.20711,842.291,0.039899502,0.07020478,0.0286512,0.078732184,11.17829,20.41329,26.16448,66.31541
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_2CN1_Blue,574.69177,548.16606,1568.60877,1623.234,0.030152389,0.044406525,0.033764767,0.040475618,17.32833,24.34215,52.96371,65.7014
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_3CN1_Blue,1472.96299,1339.51618,1050.38783,839.461,0.034595513,0.035413025,0.042130677,0.045080724,50.95791,47.43632,44.25355,37.84351
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_4CN1_Blue,273.10726,277.59886,628.97785,660.806,0.043855956,0.054911573,0.041850838,0.049409358,11.97738,15.24339,26.32325,32.65
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_5CN1_Blue,351.25602,359.62056,836.79698,796.573,0.036134384,0.070809272,0.039606453,0.006136286,12.69242,25.46447,33.14256,4.888
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_1CN1_Red,315.90276,288.71381,1090.70029,966.224,0.038062947,0.053942414,0.040633582,0.019707024,12.02419,15.57392,44.31906,19.0414
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_2CN1_Red,558.25952,480.77414,1412.39912,1493.253,0.040433471,0.06541943,0.034647933,0.009771311,22.57237,31.45197,48.93671,14.59104
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_3CN1_Red,1112.54408,1120.24176,1007.78879,964.914,0.042107168,0.034599897,0.040124638,0.019936575,46.84608,38.76025,40.43716,19.23708
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_4CN1_Red,278.8954,278.73805,1463.44144,1211.118,0.037524319,0.064416179,0.033645637,0.011190487,10.46536,17.95524,49.23842,13.553
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_5CN1_Red,496.42583,434.99338,1013.53339,913.855,0.029371054,0.079456175,0.033269935,0.092739001,14.58055,34.56291,33.72019,84.75
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_1CN1_White,289.6445,287.60751,1082.80696,1073.775,0.034634906,0.059937552,0.03713637,0.011309073,10.03181,17.23849,40.21152,12.1434
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_2CN1_White,607.56395,586.40268,1855.12396,1584.089,0.034794955,0.0425775,0.034504012,0.0149306,21.14016,24.96756,64.00922,23.6514
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_3CN1_White,1220.76427,1042.9946,977.92731,1072.275,0.035152167,0.054745077,0.035297593,0.043619566,42.91251,57.09882,34.51848,46.77217
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_4CN1_White,270.01749,223.02367,1125.35991,1122.956,0.035349747,0.087477486,0.026618062,0.025277037,9.54505,19.50955,29.9549,28.385
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_5CN1_White,696.03886,715.71089,1450.92253,1394.407,0.040616166,0.057536389,0.037376654,0.04075209,28.27043,41.17942,54.23063,56.825
SP6,Celtis_latifolia,KAK,KAK_Celtis_latifolia_1CN1_New,NA,NA,NA,423.522,NA,NA,NA,0.109025883,NA,NA,NA,46.17486
SP6,Celtis_latifolia,KAK,KAK_Celtis_latifolia_3CN1_New,NA,NA,NA,421.682,NA,NA,NA,0.098225559,NA,NA,NA,41.41995
SP6,Celtis_latifolia,KAK,KAK_Celtis_latifolia_4CN1_New,NA,NA,NA,108.405,NA,NA,NA,0.012416401,NA,NA,NA,1.346
SP5,Chrysophyllum_roxburghii,KAK,KAK_Chrysophyllum_roxburghii_1CN1_New,NA,NA,NA,198.479,NA,NA,NA,0.048027247,NA,NA,NA,9.5324
SP5,Chrysophyllum_roxburghii,KAK,KAK_Chrysophyllum_roxburghii_2CN1_New,NA,NA,NA,78.26,NA,NA,NA,0.003157168,NA,NA,NA,0.24708
SP5,Chrysophyllum_roxburghii,KAK,KAK_Chrysophyllum_roxburghii_3CN1_New,NA,NA,NA,196.009,NA,NA,NA,0.050190093,NA,NA,NA,9.83771
SP3,Dysoxylum_arborescens,KAK,KAK_Dysoxylum_arborescens_4CN1_New,NA,NA,NA,217.852,NA,NA,NA,0.181485596,NA,NA,NA,39.537
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _1CN1_Blue,873.53003,885.184,987.70233,865.32226,0.04217752,0.035909088,0.03604421,0.129835791,36.84333,31.78615,35.60095,112.3498
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _2CN1_Blue,965.42799,854.349,879.47236,836.11636,0.031646203,0.027568148,0.038673063,0.050116792,30.55213,23.55282,34.01189,41.90347
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _3CN1_Blue,916.10438,866.388,881.99389,851.17588,0.03121975,0.040855067,0.033978444,0.040775439,28.60055,35.39634,29.96878,34.70707
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _4CN1_Blue,971.40775,851.148,736.93121,834.37914,0.030630443,0.049668225,0.040430327,0.035597139,29.75465,42.27501,29.79437,29.70151
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _5CN1_Blue,918.32345,868.052,898.36554,851.05722,0.041167347,0.035793178,0.035292494,0.053919277,37.80494,31.07034,31.70556,45.88839
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _1CN1_Red,905.54272,852.869,873.89653,844.51753,0.03250559,0.051468631,0.040993812,0.045813507,29.4352,43.896,35.82435,38.69031
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _2CN1_Red,933.17643,971.432,972.19849,955.73752,0.036079083,0.039554153,0.038384055,0.056700024,33.66815,38.42417,37.31692,54.19034
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _3CN1_Red,860.78833,847.151,804.01632,835.8759,0.036959074,0.039961188,0.037155129,0.028850838,31.81394,33.85316,29.87333,24.11572
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _4CN1_Red,725.75361,700.704,827.1014,683.53627,0.034863375,0.049666264,0.03703269,0.044685237,25.30222,34.80135,30.62979,30.54398
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _5CN1_Red,897.7528,857.62,821.52506,850.47117,0.035702055,0.040916128,0.035009145,0.051063212,32.05162,35.09049,28.76089,43.42779
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _1CN1_White,939.68962,874.507,778.88978,860.57309,0.034347192,0.038351334,0.035661195,0.048271147,32.2757,33.53851,27.77614,41.54085
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _2CN1_White,857.42335,769.647,869.60238,756.72094,0.03525016,0.036220059,0.037205533,0.057585429,30.22431,27.87666,32.35402,43.5761
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _3CN1_White,899.07723,871.749,968.47193,852.43697,0.030185649,0.038825774,0.042483121,0.052508621,27.13923,33.84633,41.14371,44.76029
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _4CN1_White,858.93111,864.865,913.89025,844.76929,0.031445665,0.038374775,0.041240816,0.040975495,27.00966,33.189,37.68958,34.61484
SP8,Argyrodendron_peralatum ,DRO,DRO_Argyrodendron_peralatum _5CN1_White,797.88625,775.235,909.19696,757.1304,0.036327772,0.043054042,0.032457819,0.043831525,28.98543,33.377,29.51055,33.18618
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_1CN1_Blue,979.9739,1001.6588,1018.14746,983.22373,0.061176231,0.073543137,0.066237242,0.029678159,59.95111,73.66513,67.43928,29.18027
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN1_Blue,1372.75494,1112.667,1335.29801,1087.59394,0.068312768,0.046537733,0.061502263,0.104724876,93.77669,51.781,82.12385,113.89814
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_3CN1_Blue,984.27756,897.691,926.90271,877.02289,0.052706942,0.088439118,0.055143015,0.067873086,51.87826,79.391,51.11221,59.52625
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_4CN1_Blue,945.7657,868.945,920.61098,857.42299,0.057219098,0.071065487,0.051633275,0.167962536,54.11586,61.752,47.53416,144.01494
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_5CN1_Blue,1100.33447,1039.3735,1086.37858,1017.2228,0.058985828,0.109117973,0.061576453,0.076596514,64.90414,113.41433,66.89534,77.91572
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_1CN1_Red,1115.93113,1049.3615,1026.48044,1036.91976,0.050654748,0.095257297,0.059902944,0.038259498,56.52721,99.95934,61.4892,39.67203
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN1_Red,766.35992,874.943,798.84853,867.02272,0.054976348,0.140253708,0.06029854,0.100159071,42.13167,122.714,48.1694,86.84019
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_3CN1_Red,1014.94885,1073.394,1004.3759,1055.95021,0.064042774,0.033290665,0.064888763,0.125369131,65.00014,35.734,65.17271,132.38356
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_4CN1_Red,1090.75521,1111.316,1098.0215,1089.77728,0.053756177,0.024867814,0.058262138,0.078326371,58.63483,27.636,63.97308,85.3583
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_5CN1_Red,971.24051,940.5597,973.72696,918.91898,0.061949661,0.054483357,0.061084013,0.150905959,60.16802,51.24485,59.47915,138.67035
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_1CN1_White,1109.65335,986.7417,964.42464,967.13375,0.050145949,0.040849454,0.063611917,0.086546054,55.64462,40.30786,61.3489,83.70161
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN1_White,792.69374,839.838,849.04641,823.63074,0.057211932,0.087666907,0.060895752,0.095202505,45.35154,73.626,51.70332,78.41171
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_3CN1_White,656.45101,557.753,565.12336,547.78861,0.070454686,0.035605367,0.05247587,0.074493882,46.25005,19.859,29.65534,40.8069
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_4CN1_White,887.22475,863.74,862.48717,845.75097,0.058285784,0.057855373,0.054397493,0.126907262,51.71259,49.972,46.91714,107.33194
SP2,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_5CN1_White,827.20403,822.0086,856.85217,805.76205,0.059020796,0.081002316,0.061875247,0.131747915,48.82224,66.5846,53.01794,106.15747
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _1CN1_Blue,646.16906,NA,NA,NA,0.053912981,NA,NA,NA,34.8369,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _3CN1_Blue,483.86667,NA,NA,NA,0.054850441,NA,NA,NA,26.5403,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _4CN1_Blue,950.39861,NA,NA,NA,0.054207518,NA,NA,NA,51.51875,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _5CN1_Blue,493.19269,NA,NA,NA,0.061731004,NA,NA,NA,30.44528,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _1CN1_Red,691.94851,NA,NA,NA,0.047512365,NA,NA,NA,32.87611,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _3CN1_Red,859.73688,NA,NA,NA,0.059109934,NA,NA,NA,50.81899,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _4CN1_Red,825.82655,NA,NA,NA,0.056340233,NA,NA,NA,46.52726,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _5CN1_Red,680.09643,NA,NA,NA,0.069937832,NA,NA,NA,47.56447,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _1CN1_White,575.20209,NA,NA,NA,0.049870733,NA,NA,NA,28.68575,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _3CN1_White,635.25024,NA,NA,NA,0.054665308,NA,NA,NA,34.72615,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _4CN1_White,897.28498,NA,NA,NA,0.052676631,NA,NA,NA,47.26595,NA,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya sp. _5CN1_White,538.01778,NA,NA,NA,0.053532562,NA,NA,NA,28.80147,NA,NA,NA
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Blue,421.8307,358.552,326.98817,340.95037,0.056388475,0.041346862,0.058971614,0.056415924,23.78639,14.825,19.28302,19.23503
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_Blue,620.66916,461.984,730.53181,717.45438,0.062993463,0.134210276,0.06555349,0.047586524,39.0981,62.003,47.88891,34.14116
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Blue,593.9992,621.174,630.50488,606.85792,0.063821113,0.095839749,0.07049928,0.108555624,37.90969,59.53316,44.45014,65.87784
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Blue,831.54448,773.673,822.61402,753.38147,0.059595597,0.160863608,0.065643994,0.116494291,49.55639,124.45583,53.99967,87.76464
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Blue,557.8462,624.182,634.64824,606.04896,0.054512194,0.095722353,0.042291569,0.087936922,30.40942,59.74817,26.84027,53.29408
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_Red,300.7659,245.162,456.1287,363.93724,0.055189401,0.139487359,0.058841594,0.11295431,16.59909,34.197,26.83934,41.10828
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_Red,587.93322,530.859,502.39749,512.60963,0.061408641,0.172691807,0.064793715,0.106064102,36.10418,91.675,32.5522,54.36948
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_Red,849.8982,777.312,798.60435,759.33143,0.064052024,0.177091695,0.056125277,0.058745389,54.4377,137.6555,44.82189,44.60722
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_Red,731.78243,640.533,657.52554,628.438,0.057631857,0.088128964,0.05750242,0.07918264,42.17398,56.44951,37.80931,49.76138
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_1CN1_White,657.24611,627.714,636.40014,606.19338,0.055557925,0.150017365,0.060403397,0.139975877,36.51523,94.168,38.44073,84.85245
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN1_White,650.19896,774.021,898.05521,759.59309,0.062939596,0.112423306,0.068700999,0.160412834,40.92326,87.018,61.69729,121.84848
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_3CN1_White,619.21812,594.303,612.62592,571.35462,0.058270792,0.168253399,0.053746306,0.184917434,36.08233,99.9935,32.92638,105.65343
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_4CN1_White,614.46333,598.166,581.34849,583.99466,0.042218305,0.110670232,0.055628613,0.053122232,25.9416,66.19917,32.33961,31.0231
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_5CN1_White,664.62006,644.108,642.89497,626.6038,0.057096907,0.13060052,0.060773597,0.082409219,37.94775,84.12084,39.071040000000004,51.63793
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Blue,69.36082,62.788,334.62771,324.18763,0.03662745,0.058976237,0.030198904,0.03050505,2.54051,3.703,10.10539,9.88936
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Blue,24.80006,28.315,100.76989,227.36131,0.038529745,0.205509447,0.037935042,0.024457195,0.95554,5.819,3.82271,5.56062
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_3CN1_Blue,100.42565,86.259,551.73889,548.25798,0.036473849,0.026014677,0.040114501,0.043055862,3.66291,2.244,22.13273,23.60572
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_4CN1_Blue,59.13638,75.34,636.68167,533.06971,0.038158237,0.198579772,0.029786754,0.053790638,2.25654,14.961,18.96468,28.67416
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_5CN1_Blue,970.74229,937.9352,967.84145,915.77628,0.031791064,0.024232868,0.039004705,0.041252368,30.86093,22.72886,37.75037,37.77794
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_Red,98.97396,105.461,573.47738,432.478,0.026266202,0.069020775,0.036360806,0.104295016,2.59967,7.279,20.8521,45.1053
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_Red,91.76171,99.39,672.18314,495.01964,0.031944152,0.146141463,0.035377784,0.060331404,2.93125,14.525,23.78035,29.86523
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_3CN1_Red,102.07853,106.513,441.10303,427.64584,0.036443903,0.002009144,0.032605104,0.049786361,3.72014,0.214,14.38221,21.29093
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_4CN1_Red,98.67293,89.314,704.33468,687.30399,0.038254464,0.164072822,0.033019615,0.041226037,3.77468,14.654,23.25686,28.33482
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_5CN1_Red,953.89442,917.022,964.31686,899.81065,0.040894662,0.018759299,0.03445942,0.090735712,39.00919,17.20269,33.2298,81.64496
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN1_White,48.75785,38.533,283.4769,372.42606,0.033638891,0.188306127,0.027861671,0.032002701,1.64016,7.256,7.89814,11.91864
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN1_White,98.74046,82.35,786.48613,747.92718,0.037127435,0.099465695,0.029064886,0.033339823,3.66598,8.191,22.85913,24.93576
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_3CN1_White,88.27363,86.896,569.85188,551.04652,0.034079147,0.047251887,0.031834764,0.068476106,3.00829,4.106,18.1411,37.73352
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_4CN1_White,94.797,89.55,670.667,684.98441,0.038285283,0.210753769,0.034469923,0.05290281,3.62933,18.873,23.11784,36.2376
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_5CN1_White,981.11353,950.5039,1008.58133,932.78079,0.042067476,0.018298084,0.038353962,0.043567707,41.27297,17.3924,38.68309,40.63912
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_1CN1_Blue,994.64463,871.4602,909.26716,860.14627,0.03592656,0.020009175,0.034746476,0.043611024,35.73416,17.4372,31.59383,37.51186
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_2CN1_Blue,864.26598,839.4924,842.3125,822.0974,0.033538529,0.019549218,0.031322484,0.060661425,28.98621,16.41142,26.38332,49.8696
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_3CN1_Blue,920.89719,866.388,855.26727,853.98304,0.037042561,0.03121179,0.03861207,0.035880279,34.11239,27.04152,33.02364,30.64115
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_4CN1_Blue,908.56215,851.148,801.79774,835.03033,0.036402749,0.040596547,0.032205167,0.047033142,33.07416,34.55367,25.82203,39.2741
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_5CN1_Blue,967.36757,868.052,953.20827,853.62674,0.036134993,0.040055573,0.03692106,0.050436424,34.95582,34.77032,35.19346,43.05388
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_1CN1_Red,860.80533,838.5307,893.36117,824.44482,0.037044299,0.032992078,0.031286753,0.035267224,31.88793,27.66487,27.95037,29.07588
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_2CN1_Red,940.81819,952.9892,889.31335,931.0339,0.040105964,0.018969995,0.034013905,0.100798199,37.73242,18.0782,30.24902,93.84654
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_3CN1_Red,854.62852,847.151,846.15154,829.43903,0.039456137,0.033248299,0.042227081,0.0397547,33.72034,28.16633,35.73051,32.9741
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_4CN1_Red,868.35164,786.704,862.90801,766.26329,0.032246176,0.04579678,0.038485029,0.046656248,28.00102,36.02851,33.20904,35.75097
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_5CN1_Red,895.12641,857.62,781.16017,842.95795,0.037733564,0.041629929,0.034130363,0.030865454,33.77631,35.70266,26.66128,26.01828
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_1CN1_White,789.08037,861.8217,791.84546,847.41548,0.037631198,0.022309557,0.030873209,0.033245911,29.69404,19.22686,24.44681,28.1731
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_2CN1_White,787.89496,753.8248,830.10254,736.2731,0.032244831,0.027928426,0.029469154,0.06929043,25.40554,21.05314,24.46242,51.01668
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_3CN1_White,954.85003,871.749,934.67452,847.24396,0.036882577,0.042530591,0.039892507,0.035716572,35.21733,37.076,37.28651,30.26065
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_4CN1_White,933.37273,864.865,895.46948,854.80019,0.028322844,0.024833945,0.039409305,0.073700978,26.43577,21.47801,35.28983,62.99961
SP5,Myristica_globosa,DRO,DRO_Myristica_globosa_5CN1_White,822.79953,775.235,870.76353,759.73743,0.027237181,0.060878972,0.029744321,0.100837825,22.41074,47.19551,25.90027,76.61027
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_1CN1_Blue,947.44757,885.184,1006.26071,869.11177,0.034827088,0.032066779,0.034772102,0.036754686,32.99684,28.385,34.9898,31.94393
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_2CN1_Blue,906.62935,854.349,894.06864,842.1992,0.03488291,0.038810638,0.037536939,0.028189994,31.62587,33.15783,33.5606,23.74159
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_3CN1_Blue,937.34532,866.388,891.76674,851.94685,0.029286037,0.035781521,0.032902786,0.065355098,27.45113,31.00068,29.34161,55.67907
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_4CN1_Blue,897.29567,851.148,700.12987,837.71128,0.035581861,0.046227154,0.033338101,0.1098833,31.92745,39.34615,23.341,92.05048
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_5CN1_Blue,891.7564,868.052,889.78558,848.00894,0.029907035,0.040546534,0.039321114,0.075066709,26.66979,35.1965,34.98736,63.65724
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_1CN1_Red,899.55619,852.869,912.23465,838.3386,0.033496774,0.043004049,0.037746176,0.067871991,30.13223,36.67682,34.43337,56.89971
