Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp,Treatment,TwigCodeNoPatrol
EUC,A,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_1CN2_A_Red,331.57667,9.89622,0.029845948,1CN2,EUC_Eucalyptus_pruinosa_1CN2_Red
EUC,A,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_2CN2_A_Red,215.39654,4.55501,0.02114709,2CN2,EUC_Eucalyptus_pruinosa_2CN2_Red
EUC,A,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_3CN2_A_Red,172.68172,3.69996,0.021426472,3CN2,EUC_Eucalyptus_pruinosa_3CN2_Red
EUC,A,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_4CN2_A_Red,352.36498,7.15434,0.020303777,4CN2,EUC_Eucalyptus_pruinosa_4CN2_Red
EUC,A,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_5CN2_A_Red,308.95472,5.84898,0.018931512,5CN2,EUC_Eucalyptus_pruinosa_5CN2_Red
EUC,A,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_1CN2_A_White,428.1565,13.46947,0.031459221,1CN2,EUC_Eucalyptus_pruinosa_1CN2_White
EUC,A,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_2CN2_A_White,212.51545,3.58501,0.016869409,2CN2,EUC_Eucalyptus_pruinosa_2CN2_White
EUC,A,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_3CN2_A_White,144.56457,2.75257,0.019040419,3CN2,EUC_Eucalyptus_pruinosa_3CN2_White
EUC,A,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_4CN2_A_White,533.07728,11.33632,0.02126581,4CN2,EUC_Eucalyptus_pruinosa_4CN2_White
EUC,A,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_5CN2_A_White,326.07039,5.4906,0.016838695,5CN2,EUC_Eucalyptus_pruinosa_5CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_1CN2_A_Blue,142.6936,38.53648,0.27006453,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_2CN2_A_Blue,465.83725,49.627,0.106532915,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_3CN2_A_Blue,128.18082,57.02084,0.444846897,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_4CN2_A_Blue,433.77558,54.07289,0.124656372,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_5CN2_A_Blue,625.4888,118.38769,0.189272278,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_1CN2_A_Red,134.60559,14.05351,0.104405099,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_2CN2_A_Red,310.73818,56.71487,0.18251658,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_3CN2_A_Red,273.9107,79.67182,0.290867863,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_4CN2_A_Red,608.26908,105.70466,0.17377944,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_5CN2_A_Red,1514.29449,185.36598,0.122410787,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_1CN2_A_White,148.5855,22.22339,0.149566344,1CN2,EUC_Eucalyptus_tereticornis_1CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_2CN2_A_White,139.99327,20.14265,0.143882988,2CN2,EUC_Eucalyptus_tereticornis_2CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_3CN2_A_White,476.71752,125.87516,0.264045592,3CN2,EUC_Eucalyptus_tereticornis_3CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_4CN2_A_White,528.28208,105.25212,0.199234697,4CN2,EUC_Eucalyptus_tereticornis_4CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_5CN2_A_White,292.69248,72.22698,0.246767461,5CN2,EUC_Eucalyptus_tereticornis_5CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_1CN2_A_Blue,133.23908,11.18212,0.083925227,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_2CN2_A_Blue,251.30216,51.42562,0.204636602,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_3CN2_A_Blue,1882.55254,337.6756,0.179371143,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_4CN2_A_Blue,274.81602,83.23779,0.302885509,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_5CN2_A_Blue,571.29211,64.11307,0.112224673,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Blue
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_1CN2_A_Red,177.61759,17.96512,0.101144937,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_2CN2_A_Red,210.19812,28.91731,0.137571687,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_3CN2_A_Red,1131.51389,105.12936,0.092910357,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_4CN2_A_Red,556.28326,94.78914,0.170397254,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_5CN2_A_Red,667.86084,93.27034,0.139655351,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Red
EUC,A,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_1CN2_A_White,150.6888,17.85668,0.11850038,1CN2,EUC_Eucalyptus_tereticornis_1CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_2CN2_A_White,216.30573,40.85212,0.188862866,2CN2,EUC_Eucalyptus_tereticornis_2CN2_White
EUC,A,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_5CN2_A_White,775.90317,64.80011,0.083515718,5CN2,EUC_Eucalyptus_tereticornis_5CN2_White
EUC,B,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_1CN2_B_Blue,1.042,0.10213,0.098013436,1CN2,EUC_Acacia_parramattensis_1CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_3CN2_B_Blue,3.491,0.14087,0.040352335,3CN2,EUC_Acacia_parramattensis_3CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_4CN2_B_Blue,1.018,0.08593,0.084410609,4CN2,EUC_Acacia_parramattensis_4CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_5CN2_B_Blue,0.863,0.10973,0.127149479,5CN2,EUC_Acacia_parramattensis_5CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP2,Red,Acacia_parramattensis_1CN2_B_Red,2.977,0.23748,0.079771582,1CN2,EUC_Acacia_parramattensis_1CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP2,Red,Acacia_parramattensis_2CN2_B_Red,1.482,0.18942,0.127813765,2CN2,EUC_Acacia_parramattensis_2CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP2,Red,Acacia_parramattensis_3CN2_B_Red,1.23,0.21293,0.173113821,3CN2,EUC_Acacia_parramattensis_3CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP2,Red,Acacia_parramattensis_5CN2_B_Red,8.464,0.7623,0.0900638,5CN2,EUC_Acacia_parramattensis_5CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP2,White,Acacia_parramattensis_1CN2_B_White,1.594,0.28971,0.181750314,1CN2,EUC_Acacia_parramattensis_1CN2_White
EUC,B,4MO,Acacia_parramattensis,SP2,White,Acacia_parramattensis_2CN2_B_White,0.581,0.06417,0.110447504,2CN2,EUC_Acacia_parramattensis_2CN2_White
EUC,B,4MO,Acacia_parramattensis,SP2,White,Acacia_parramattensis_3CN2_B_White,2.199,0.16292,0.074088222,3CN2,EUC_Acacia_parramattensis_3CN2_White
EUC,B,4MO,Acacia_parramattensis,SP2,White,Acacia_parramattensis_4CN2_B_White,2.187,0.18807,0.085994513,4CN2,EUC_Acacia_parramattensis_4CN2_White
EUC,B,4MO,Acacia_parramattensis,SP2,White,Acacia_parramattensis_5CN2_B_White,0.744,0.04544,0.061075269,5CN2,EUC_Acacia_parramattensis_5CN2_White
EUC,B,4MO,Acacia_parramattensis,SP5,Blue,Acacia_parramattensis_1CN2_B_Blue,67.98089,3.2769,0.048203252,1CN2,EUC_Acacia_parramattensis_1CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP5,Blue,Acacia_parramattensis_2CN2_B_Blue,81.90685,3.06882,0.037467196,2CN2,EUC_Acacia_parramattensis_2CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP5,Blue,Acacia_parramattensis_3CN2_B_Blue,142.54341,6.42674,0.045086195,3CN2,EUC_Acacia_parramattensis_3CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP5,Blue,Acacia_parramattensis_4CN2_B_Blue,190.5359,7.32597,0.03844929,4CN2,EUC_Acacia_parramattensis_4CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP5,Blue,Acacia_parramattensis_5CN2_B_Blue,313.67484,13.92892,0.044405602,5CN2,EUC_Acacia_parramattensis_5CN2_Blue
EUC,B,4MO,Acacia_parramattensis,SP5,Red,Acacia_parramattensis_1CN2_B_Red,66.65591,2.74162,0.041130936,1CN2,EUC_Acacia_parramattensis_1CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP5,Red,Acacia_parramattensis_2CN2_B_Red,64.27271,2.63387,0.040979601,2CN2,EUC_Acacia_parramattensis_2CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP5,Red,Acacia_parramattensis_3CN2_B_Red,123.48233,4.89123,0.039610769,3CN2,EUC_Acacia_parramattensis_3CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP5,Red,Acacia_parramattensis_4CN2_B_Red,135.41885,5.54907,0.040977087,4CN2,EUC_Acacia_parramattensis_4CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP5,Red,Acacia_parramattensis_5CN2_B_Red,255.05435,10.00159,0.039213564,5CN2,EUC_Acacia_parramattensis_5CN2_Red
EUC,B,4MO,Acacia_parramattensis,SP5,White,Acacia_parramattensis_1CN2_B_White,140.88221,5.79998,0.041169002,1CN2,EUC_Acacia_parramattensis_1CN2_White
EUC,B,4MO,Acacia_parramattensis,SP5,White,Acacia_parramattensis_2CN2_B_White,53.44098,2.12819,0.039823184,2CN2,EUC_Acacia_parramattensis_2CN2_White
EUC,B,4MO,Acacia_parramattensis,SP5,White,Acacia_parramattensis_4CN2_B_White,141.18328,5.63498,0.039912517,4CN2,EUC_Acacia_parramattensis_4CN2_White
EUC,B,4MO,Breynia_oblingifolia,SP6,Blue,Breynia_oblingifolia_1CN2_B_Blue,96.38539,3.2955,0.034190866,1CN2,EUC_Breynia_oblingifolia_1CN2_Blue
EUC,B,4MO,Breynia_oblingifolia,SP6,Blue,Breynia_oblingifolia_2CN2_B_Blue,70.0316,1.83814,0.026247294,2CN2,EUC_Breynia_oblingifolia_2CN2_Blue
EUC,B,4MO,Breynia_oblingifolia,SP6,Blue,Breynia_oblingifolia_3CN2_B_Blue,127.16619,3.3258,0.026153178,3CN2,EUC_Breynia_oblingifolia_3CN2_Blue
EUC,B,4MO,Breynia_oblingifolia,SP6,Blue,Breynia_oblingifolia_4CN2_B_Blue,78.36456,3.76936,0.048100315,4CN2,EUC_Breynia_oblingifolia_4CN2_Blue
EUC,B,4MO,Breynia_oblingifolia,SP6,Blue,Breynia_oblingifolia_5CN2_B_Blue,93.46566,4.30732,0.046084519,5CN2,EUC_Breynia_oblingifolia_5CN2_Blue
EUC,B,4MO,Breynia_oblingifolia,SP6,Red,Breynia_oblingifolia_1CN2_B_Red,57.14958,3.68654,0.064506861,1CN2,EUC_Breynia_oblingifolia_1CN2_Red
EUC,B,4MO,Breynia_oblingifolia,SP6,Red,Breynia_oblingifolia_2CN2_B_Red,45.53605,3.71625,0.081611163,2CN2,EUC_Breynia_oblingifolia_2CN2_Red
EUC,B,4MO,Breynia_oblingifolia,SP6,Red,Breynia_oblingifolia_3CN2_B_Red,94.35534,9.25789,0.098117287,3CN2,EUC_Breynia_oblingifolia_3CN2_Red
EUC,B,4MO,Breynia_oblingifolia,SP6,Red,Breynia_oblingifolia_4CN2_B_Red,74.34103,4.5158,0.060744383,4CN2,EUC_Breynia_oblingifolia_4CN2_Red
EUC,B,4MO,Breynia_oblingifolia,SP6,Red,Breynia_oblingifolia_5CN2_B_Red,79.16374,4.5348,0.057283802,5CN2,EUC_Breynia_oblingifolia_5CN2_Red
EUC,B,4MO,Breynia_oblingifolia,SP6,White,Breynia_oblingifolia_1CN2_B_White,86.15317,3.62134,0.042033741,1CN2,EUC_Breynia_oblingifolia_1CN2_White
EUC,B,4MO,Breynia_oblingifolia,SP6,White,Breynia_oblingifolia_2CN2_B_White,38.46004,3.36233,0.087423986,2CN2,EUC_Breynia_oblingifolia_2CN2_White
EUC,B,4MO,Breynia_oblingifolia,SP6,White,Breynia_oblingifolia_3CN2_B_White,145.39732,7.48332,0.051468074,3CN2,EUC_Breynia_oblingifolia_3CN2_White
EUC,B,4MO,Breynia_oblingifolia,SP6,White,Breynia_oblingifolia_4CN2_B_White,90.9139,3.7602,0.041360012,4CN2,EUC_Breynia_oblingifolia_4CN2_White
EUC,B,4MO,Breynia_oblingifolia,SP6,White,Breynia_oblingifolia_5CN2_B_White,91.68616,3.84992,0.041990198,5CN2,EUC_Breynia_oblingifolia_5CN2_White
EUC,B,4MO,Bursaria_spinosa,SP1,Blue,Bursaria_spinosa_1CN2_B_Blue,6.584,0.18369,0.027899453,1CN2,EUC_Bursaria_spinosa_1CN2_Blue
EUC,B,4MO,Bursaria_spinosa,SP1,Blue,Bursaria_spinosa_2CN2_B_Blue,2.54,0.06232,0.024535433,2CN2,EUC_Bursaria_spinosa_2CN2_Blue
EUC,B,4MO,Bursaria_spinosa,SP1,Blue,Bursaria_spinosa_3CN2_B_Blue,3.588,0.09132,0.025451505,3CN2,EUC_Bursaria_spinosa_3CN2_Blue
EUC,B,4MO,Bursaria_spinosa,SP1,Blue,Bursaria_spinosa_4CN2_B_Blue,3.759,0.18123,0.048212291,4CN2,EUC_Bursaria_spinosa_4CN2_Blue
EUC,B,4MO,Bursaria_spinosa,SP1,Blue,Bursaria_spinosa_5CN2_B_Blue,9.391,0.31565,0.033611969,5CN2,EUC_Bursaria_spinosa_5CN2_Blue
EUC,B,4MO,Bursaria_spinosa,SP1,Red,Bursaria_spinosa_1CN2_B_Red,2.876,0.06712,0.023337969,1CN2,EUC_Bursaria_spinosa_1CN2_Red
EUC,B,4MO,Bursaria_spinosa,SP1,Red,Bursaria_spinosa_3CN2_B_Red,5.14,0.15143,0.029461089,3CN2,EUC_Bursaria_spinosa_3CN2_Red
EUC,B,4MO,Bursaria_spinosa,SP1,Red,Bursaria_spinosa_4CN2_B_Red,2.398,0.10987,0.045817348,4CN2,EUC_Bursaria_spinosa_4CN2_Red
EUC,B,4MO,Bursaria_spinosa,SP1,Red,Bursaria_spinosa_5CN2_B_Red,1.726,0.04947,0.028661645,5CN2,EUC_Bursaria_spinosa_5CN2_Red
EUC,B,4MO,Bursaria_spinosa,SP1,White,Bursaria_spinosa_1CN2_B_White,7.396,0.25509,0.034490265,1CN2,EUC_Bursaria_spinosa_1CN2_White
EUC,B,4MO,Bursaria_spinosa,SP1,White,Bursaria_spinosa_3CN2_B_White,1.276,0.10458,0.081959248,3CN2,EUC_Bursaria_spinosa_3CN2_White
EUC,B,4MO,Bursaria_spinosa,SP1,White,Bursaria_spinosa_4CN2_B_White,2.101,0.06297,0.029971442,4CN2,EUC_Bursaria_spinosa_4CN2_White
EUC,B,4MO,Bursaria_spinosa,SP1,White,Bursaria_spinosa_5CN2_B_White,12.493,0.32444,0.025969743,5CN2,EUC_Bursaria_spinosa_5CN2_White
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Blue,Eucalyptus_pruinosa_1CN2_B_Blue,406.16739,15.44193,0.038018636,1CN2,EUC_Eucalyptus_pruinosa_1CN2_Blue
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Blue,Eucalyptus_pruinosa_2CN2_B_Blue,181.95691,7.17579,0.039436755,2CN2,EUC_Eucalyptus_pruinosa_2CN2_Blue
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Blue,Eucalyptus_pruinosa_3CN2_B_Blue,132.27316,6.53147,0.049378649,3CN2,EUC_Eucalyptus_pruinosa_3CN2_Blue
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Blue,Eucalyptus_pruinosa_4CN2_B_Blue,104.64054,4.70024,0.044917964,4CN2,EUC_Eucalyptus_pruinosa_4CN2_Blue
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Blue,Eucalyptus_pruinosa_5CN2_B_Blue,284.63277,22.08143,0.077578664,5CN2,EUC_Eucalyptus_pruinosa_5CN2_Blue
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_1CN2_B_Red,335.53013,13.03698,0.038854871,1CN2,EUC_Eucalyptus_pruinosa_1CN2_Red
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_2CN2_B_Red,209.48977,8.13132,0.038814879,2CN2,EUC_Eucalyptus_pruinosa_2CN2_Red
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_3CN2_B_Red,173.71672,4.84848,0.027910267,3CN2,EUC_Eucalyptus_pruinosa_3CN2_Red
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_4CN2_B_Red,341.82532,20.4304,0.059768539,4CN2,EUC_Eucalyptus_pruinosa_4CN2_Red
EUC,B,4MO,Eucalyptus_pruinosa,SP7,Red,Eucalyptus_pruinosa_5CN2_B_Red,314.08783,23.03251,0.073331431,5CN2,EUC_Eucalyptus_pruinosa_5CN2_Red
EUC,B,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_1CN2_B_White,427.81551,17.70204,0.041377742,1CN2,EUC_Eucalyptus_pruinosa_1CN2_White
EUC,B,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_2CN2_B_White,214.7068,9.75797,0.045447885,2CN2,EUC_Eucalyptus_pruinosa_2CN2_White
EUC,B,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_3CN2_B_White,159.27791,8.24315,0.051753253,3CN2,EUC_Eucalyptus_pruinosa_3CN2_White
EUC,B,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_4CN2_B_White,535.89303,33.59775,0.062694881,4CN2,EUC_Eucalyptus_pruinosa_4CN2_White
EUC,B,4MO,Eucalyptus_pruinosa,SP7,White,Eucalyptus_pruinosa_5CN2_B_White,329.94113,28.30215,0.085779393,5CN2,EUC_Eucalyptus_pruinosa_5CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_1CN2_B_Blue,151.821,39.26653,0.258637013,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_2CN2_B_Blue,496.911,54.85011,0.110382161,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_3CN2_B_Blue,138.657,53.72529,0.387469006,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_4CN2_B_Blue,460.315,59.41127,0.129066552,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Blue,Eucalyptus_tereticornis_5CN2_B_Blue,656.457,120.78082,0.183988928,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_1CN2_B_Red,147.5,16.05911,0.108875322,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_2CN2_B_Red,333.054,57.34615,0.172182739,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_3CN2_B_Red,289.768,79.00731,0.272657126,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_4CN2_B_Red,633.536,108.32839,0.170990109,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP3,Red,Eucalyptus_tereticornis_5CN2_B_Red,1560.018,201.95578,0.12945734,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_1CN2_B_White,161.731,23.53612,0.145526337,1CN2,EUC_Eucalyptus_tereticornis_1CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_2CN2_B_White,146.926,22.30458,0.151808257,2CN2,EUC_Eucalyptus_tereticornis_2CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_3CN2_B_White,496.362,123.14454,0.248094213,3CN2,EUC_Eucalyptus_tereticornis_3CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_4CN2_B_White,560.485,106.43241,0.189893414,4CN2,EUC_Eucalyptus_tereticornis_4CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP3,White,Eucalyptus_tereticornis_5CN2_B_White,305.084,70.97591,0.232643829,5CN2,EUC_Eucalyptus_tereticornis_5CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_1CN2_B_Blue,144.916,13.13806,0.090659831,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_2CN2_B_Blue,266.926,52.69304,0.197406922,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_3CN2_B_Blue,1982.417,354.75421,0.178950347,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_4CN2_B_Blue,287.22,82.44247,0.287035965,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Blue,Eucalyptus_tereticornis_5CN2_B_Blue,601.007,71.32568,0.118676954,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Blue
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_1CN2_B_Red,193.717,20.95971,0.108197577,1CN2,EUC_Eucalyptus_tereticornis_1CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_2CN2_B_Red,229.155,30.78854,0.134356833,2CN2,EUC_Eucalyptus_tereticornis_2CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_3CN2_B_Red,1191.259,122.31692,0.102678695,3CN2,EUC_Eucalyptus_tereticornis_3CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_4CN2_B_Red,580.882,98.90377,0.170264821,4CN2,EUC_Eucalyptus_tereticornis_4CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP4,Red,Eucalyptus_tereticornis_5CN2_B_Red,711.948,100.44284,0.141081708,5CN2,EUC_Eucalyptus_tereticornis_5CN2_Red
EUC,B,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_1CN2_B_White,161.658,19.92441,0.12325038,1CN2,EUC_Eucalyptus_tereticornis_1CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_2CN2_B_White,230.218,42.78125,0.185829301,2CN2,EUC_Eucalyptus_tereticornis_2CN2_White
EUC,B,4MO,Eucalyptus_tereticornis,SP4,White,Eucalyptus_tereticornis_5CN2_B_White,820.003,77.23672,0.094190777,5CN2,EUC_Eucalyptus_tereticornis_5CN2_White
EUC,C,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_1CN2_C_Blue,177.86384,171.85856,0.966236645,1CN2,EUC_Acacia_parramattensis_1CN2_Blue
EUC,C,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_2CN2_C_Blue,273.25945,266.70613,0.976017957,2CN2,EUC_Acacia_parramattensis_2CN2_Blue
EUC,C,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_3CN2_C_Blue,123.00166,120.07373,0.976196012,3CN2,EUC_Acacia_parramattensis_3CN2_Blue
EUC,C,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_4CN2_C_Blue,55.99735,54.38801,0.971260426,4CN2,EUC_Acacia_parramattensis_4CN2_Blue
EUC,C,4MO,Acacia_parramattensis,SP2,Blue,Acacia_parramattensis_5CN2_C_Blue,117.32506,114.0409,0.972008026,5CN2,EUC_Acacia_parramattensis_5CN2_Blue
EUC,C,4MO,Acacia_parramattensis,SP2,Red,Acacia_parramattensis_1CN2_C_Red,62.39472,61.14754,0.98001145,1CN2,EUC_Acacia_parramattensis_1CN2_Red
